station_id,station_name,is_mbta_tod_station,mbta_mode,buildings,schools,hospitals,parks,avg_walk_distance_m
743,Dorchester Ave @ Edison Green,False,not_mbta_tod,2483,6,0,7,714.5041620837286
744,Dorchester Ave @ Ellet St,False,not_mbta_tod,2088,6,0,13,729.0275730834027
745,Dorchester Ave @ Gallivan Blvd,False,not_mbta_tod,2751,2,0,2,715.9155331813673
746,Dorchester Ave @ Gallivan Blvd,False,not_mbta_tod,2753,2,0,2,765.7325211143411
747,Dorchester Ave @ Gibson St,False,not_mbta_tod,3132,7,0,12,717.0708552433015
2144,Dorchester Ave @ Hancock St,False,not_mbta_tod,2452,6,0,10,933.2031237070802
748,Dorchester Ave @ Hecla St,False,not_mbta_tod,2332,8,0,12,725.4327072051765
749,Dorchester Ave @ Howell St,False,not_mbta_tod,1637,6,0,7,901.104294154811
750,Dorchester Ave @ Hoyt St,False,not_mbta_tod,2415,7,0,10,719.4917730298457
751,Dorchester Ave @ Hurlcroft Ave,False,not_mbta_tod,2847,1,0,3,728.0570959943652
752,Dorchester Ave @ Kemp St,False,not_mbta_tod,1315,6,0,3,788.5568641191709
753,Dorchester Ave @ Kimball St,False,not_mbta_tod,2112,6,0,13,730.8585320439734
754,Dorchester Ave @ King St,False,not_mbta_tod,3446,8,0,9,746.4077307168235
755,Dorchester Ave @ Linden St,False,not_mbta_tod,2228,7,0,11,735.7115060493536
756,Dorchester Ave @ Linden St,False,not_mbta_tod,2241,7,0,12,733.5180443913547
757,Dorchester Ave @ Locust St,False,not_mbta_tod,1821,6,0,7,788.5551029165742
759,Dorchester Ave @ Mayfield St,False,not_mbta_tod,2724,7,0,10,721.5540908651268
760,Dorchester Ave @ Melville Ave,False,not_mbta_tod,3239,8,0,11,919.2305448361969
761,Dorchester Ave @ Melvinside Ter,False,not_mbta_tod,2721,4,0,11,734.291085940548
762,Dorchester Ave @ Msgr Lydon Way,False,not_mbta_tod,3416,8,0,6,759.9174037515057
763,Dorchester Ave @ Mt Vernon St,False,not_mbta_tod,2018,6,0,7,687.4887033835755
764,Dorchester Ave @ Mt Vernon St,False,not_mbta_tod,2013,6,0,7,692.6646616011682
765,Dorchester Ave @ Parkman St,False,not_mbta_tod,3243,8,0,11,726.0249520462353
766,Dorchester Ave @ Pearl St,False,not_mbta_tod,2688,6,0,12,728.6713073335472
767,Dorchester Ave @ Richmond St,False,not_mbta_tod,1688,1,0,2,581.8587717227482
768,Dorchester Ave @ Richmond St,False,not_mbta_tod,1680,1,0,2,593.6403485119492
769,Dorchester Ave @ Romsey St,False,not_mbta_tod,2705,7,0,11,714.6770292929721
770,Dorchester Ave @ Savin Hill Ave,False,not_mbta_tod,2721,4,0,11,723.9427870012806
758,Dorchester Ave @ Shepton St,False,not_mbta_tod,3401,7,0,8,773.7739010443358
771,Dorchester Ave @ St Gregory St,False,not_mbta_tod,2046,2,0,2,641.7776082844417
772,Dorchester Ave @ Talbot Ave,False,not_mbta_tod,3322,9,0,6,708.0515279045588
773,Dorchester Ave @ Thornley Rd,False,not_mbta_tod,2697,6,0,12,811.3448593988545
774,Dorchester Ave @ Valley Rd,False,not_mbta_tod,2504,2,0,1,727.1380281123778
775,Dorchester Ave @ Van Winkle St,False,not_mbta_tod,2829,1,0,3,721.670834833264
776,Dorchester Ave @ Washington St,False,not_mbta_tod,1326,1,0,2,565.7726452397856
777,Dorchester Ave @ Welles Ave,False,not_mbta_tod,3405,7,0,8,776.7730681816905
2035,Dorchester Ave Richmond St,False,not_mbta_tod,1688,1,0,2,581.8587717227482
2036,Dorchester Ave St. Gregorys St,False,not_mbta_tod,2050,2,0,2,641.7776082844417
2037,Dorchester Ave and Fuller St,False,not_mbta_tod,3062,2,0,4,697.961925709103
2041,Dorchester Ave and Mercier St,False,not_mbta_tod,2959,2,0,3,713.0184379011386
2042,Dorchester Ave and Mother Julia Road,False,not_mbta_tod,1788,2,0,2,621.104436390758
2043,Dorchester Ave and Richmond St,False,not_mbta_tod,1677,1,0,2,591.8320611007833
2044,Dorchester Ave and St Gregory st,False,not_mbta_tod,2012,2,0,2,639.4261753902467
2048,Dorchester Ave and Washington St,False,not_mbta_tod,1325,1,0,2,565.7726452397856
2049,Dorchester Ave and beale st,False,not_mbta_tod,2937,2,0,3,706.8928588930926
778,Dorchester Ave opp Adirondack Pl,False,not_mbta_tod,1442,1,0,2,577.9469106118988
779,Dorchester Ave opp Charles St,False,not_mbta_tod,2707,4,0,10,675.2101925568622
780,Dorchester Ave opp Gibson St,False,not_mbta_tod,3138,7,0,12,713.2934954060378
781,Dorchester Ave opp Howell St,False,not_mbta_tod,1617,6,0,7,897.2950725584121
782,Dorchester Ave opp Kemp St,False,not_mbta_tod,1321,6,0,3,777.6197302829315
783,Dorchester Ave opp St Gregory St,False,not_mbta_tod,2024,2,0,2,644.0404038032609
784,Dorchester Ave opp Valley Rd,False,not_mbta_tod,2482,2,0,1,724.4992586471657
785,Dorchester St @ Broadway,False,not_mbta_tod,3558,5,0,5,621.7932633742445
786,Dorchester St @ Dorchester Ave,False,not_mbta_tod,1574,3,0,2,597.4826235893438
787,Dorchester St @ Dorchester Ave,False,not_mbta_tod,1580,3,0,2,596.0057347914337
788,Dorchester St @ E 8th St,False,not_mbta_tod,2873,4,0,4,604.4703090257975
789,Dorchester St @ E Broadway,False,not_mbta_tod,3586,5,0,5,619.5498594383447
790,Dorchester St @ Mercer St,False,not_mbta_tod,3286,4,0,4,640.1002494633847
791,Dorchester St @ Middle St,False,not_mbta_tod,1978,2,0,4,587.2263033348904
793,Dorchester St @ Old Colony Ave,False,not_mbta_tod,2326,4,0,4,577.8527357841979
792,Dorchester St @ Old Colony Ave,False,not_mbta_tod,2313,4,0,4,577.6191749507706
794,Dorchester St @ Old Harbor St,False,not_mbta_tod,3478,5,0,4,630.2157980317386
795,Dorchester St @ Vinton St,False,not_mbta_tod,1994,2,0,4,582.6807736342253
796,Dorchester St @ W 5th St,False,not_mbta_tod,3468,5,0,4,629.513938519331
797,Dorchester St @ W 6th St,False,not_mbta_tod,3356,4,0,4,646.4282076605232
798,Dorchester St @ W 8th St,False,not_mbta_tod,2865,4,0,4,597.8132675946642
799,Dorchster Ave @ Howes St,False,not_mbta_tod,2658,7,0,9,718.9140047213364
2171,Downtown Crossing,False,not_mbta_tod,1538,0,2,36,636.9820259154438
2172,Downtown Crossing,False,not_mbta_tod,1564,0,2,38,664.8003130604585
2173,Downtown Crossing,False,not_mbta_tod,1712,0,2,37,670.6224833571101
134,Downtown Crossing,False,not_mbta_tod,1984,0,2,35,698.2243028142586
2169,Downtown Crossing,True,rapid_transit,1626,0,2,36,646.5003832573279
2170,Downtown Crossing,False,not_mbta_tod,1223,0,2,36,615.8397031193258
2638,Downtown Crossing (Alewife),False,not_mbta_tod,1366,0,2,35,636.2166056199674
2636,Downtown Crossing (Ashmont/Braintree),False,not_mbta_tod,1375,0,2,35,643.2857435618677
2644,Downtown Crossing (Forest Hills),False,not_mbta_tod,1677,0,2,37,668.5281781044532
2643,Downtown Crossing (Oak Grove),False,not_mbta_tod,1571,0,2,37,665.74811267494
88,Downtown Crossing - to Alewife,False,not_mbta_tod,1549,0,2,36,637.9703622604
60,Drydock Ave @ Design Center Place,False,not_mbta_tod,229,0,0,9,752.6231597516027
70,Drydock Ave @ Harbor St,False,not_mbta_tod,237,0,0,9,735.2231653675035
800,Dudley St @ Adams St,False,not_mbta_tod,1655,9,2,8,708.6800610929802
801,Dudley St @ Adams St,False,not_mbta_tod,1734,9,2,8,711.107364004039
802,Dudley St @ Belden St,False,not_mbta_tod,2766,7,0,7,692.8555267842598
803,Dudley St @ Blue Hill Ave,False,not_mbta_tod,2012,9,0,5,667.3056600216352
805,Dudley St @ Columbia Rd,False,not_mbta_tod,2868,7,0,7,698.9365365811487
806,Dudley St @ Dearborn St,False,not_mbta_tod,1612,7,2,8,681.2426840604127
807,Dudley St @ Dennis St,False,not_mbta_tod,2138,8,0,5,682.3233638155473
808,Dudley St @ E Cottage St,False,not_mbta_tod,2272,6,0,5,670.8277927388801
809,Dudley St @ Greenville St,False,not_mbta_tod,1643,9,1,9,675.30808498869
815,Dudley St @ Guild Row,False,not_mbta_tod,1608,13,0,17,674.6964270151313
810,Dudley St @ Hampden St,False,not_mbta_tod,1837,9,1,6,692.4897888988021
817,Dudley St @ Harrison Ave,False,not_mbta_tod,1684,13,0,11,650.468978078756
811,Dudley St @ Howard Ave,False,not_mbta_tod,2441,8,0,6,703.3113925189579
812,Dudley St @ Langdon St,False,not_mbta_tod,2070,9,0,5,679.791834185405
2567,Dudley St @ Magazine St,False,not_mbta_tod,1990,9,0,5,660.7488944265998
804,Dudley St @ Uphams Corner Station,False,not_mbta_tod,2558,7,0,6,695.7396042112892
813,Dudley St @ Uphams Corner Station,False,not_mbta_tod,2568,7,0,5,697.7082731515059
814,Dudley St @ Virginia St,False,not_mbta_tod,2751,8,0,7,685.8154828327052
816,Dudley St @ W Cottage St,False,not_mbta_tod,2296,8,0,5,678.2168607375379
1986,Dudley St opp Hampden St,False,not_mbta_tod,1856,9,1,6,769.179418600952
818,Dudley St opp Howard Ave,False,not_mbta_tod,2398,8,0,6,695.1619935224164
819,E 1st St @ O St,False,not_mbta_tod,1820,3,0,12,736.3580767166646
820,E 1st St @ P St,False,not_mbta_tod,1388,3,0,11,796.1629155345094
821,E 1st St opp O St,False,not_mbta_tod,1726,3,0,12,737.4579076216996
822,E 4th St @ L St,False,not_mbta_tod,3453,5,0,7,604.5183731591517
823,E 4th St @ M St,False,not_mbta_tod,3108,5,0,10,605.2194939471083
824,E 4th St @ N St,False,not_mbta_tod,2654,5,0,10,602.5258541164129
825,E 4th St @ O St,False,not_mbta_tod,2166,3,0,10,571.6137011796833
826,E 4th St @ P St,False,not_mbta_tod,1785,3,0,10,582.8920917913063
827,E 8th @ Columbia Rd,False,not_mbta_tod,2266,3,0,10,604.9040795658324
828,E 8th St @ Covington St,False,not_mbta_tod,3244,4,0,4,704.7004819098463
829,E 8th St @ Covington St,False,not_mbta_tod,3269,4,0,4,708.3076147240718
831,E 8th St @ Dorchester St,False,not_mbta_tod,2921,4,0,4,607.4458789780075
830,E 8th St @ Dorchester St,False,not_mbta_tod,2896,4,0,4,606.3198889472592
832,E 8th St @ G St,False,not_mbta_tod,3233,4,0,4,660.3730058720847
833,E 8th St @ G St,False,not_mbta_tod,3243,4,0,4,660.8725313378891
835,E 8th St @ H St,False,not_mbta_tod,3312,4,0,4,614.5248875351855
834,E 8th St @ H St,False,not_mbta_tod,3278,4,0,4,626.3820750399783
836,E 8th St @ I St,False,not_mbta_tod,3283,3,0,5,607.6696742975067
837,E 8th St @ I St,False,not_mbta_tod,3291,5,0,5,599.0148978674989
838,E 8th St @ K St,False,not_mbta_tod,3167,5,0,6,593.0423003680212
839,E 8th St @ K St,False,not_mbta_tod,3200,5,0,6,587.7860429016528
841,E 8th St @ L St,False,not_mbta_tod,3103,5,0,6,592.0745622612795
840,E 8th St @ L St,False,not_mbta_tod,3087,6,0,6,599.46920395052
842,E 8th St @ M St,False,not_mbta_tod,2910,5,0,9,615.7529992864999
843,E 8th St @ M St,False,not_mbta_tod,2902,5,0,9,611.4281926142502
844,E 8th St @ Mercer St,False,not_mbta_tod,3096,4,0,4,703.0647934024842
845,E 8th St @ Mercer St,False,not_mbta_tod,3064,3,0,4,687.8033834656474
846,E 8th St @ N St,False,not_mbta_tod,2511,5,0,10,619.2864010632304
847,E 8th St @ N St,False,not_mbta_tod,2541,5,0,10,620.2624467790761
849,E 8th St @ Old Harbor St,False,not_mbta_tod,3218,4,0,4,691.7843445078645
848,E 8th St @ Old Harbor St,False,not_mbta_tod,3205,4,0,4,689.9806860054338
850,E Berkeley @ Tremont St,False,not_mbta_tod,2465,10,2,37,651.4617186190237
74,E Berkeley St @ Washington St,False,not_mbta_tod,1916,10,2,28,691.8217525317872
851,E Broadway @ Farragut Rd,False,not_mbta_tod,1333,3,0,10,632.2068336878957
852,E Broadway @ G St,False,not_mbta_tod,3713,5,0,4,605.9298180150504
853,E Broadway @ G St,False,not_mbta_tod,3697,5,0,5,609.0080068262228
855,E Broadway @ H St,False,not_mbta_tod,3697,3,0,5,591.1596185183599
854,E Broadway @ H St,False,not_mbta_tod,3722,3,0,6,587.9333299792874
857,E Broadway @ I St,False,not_mbta_tod,3627,3,0,7,586.2315321303548
856,E Broadway @ I St,False,not_mbta_tod,3657,3,0,6,575.4478594647923
859,E Broadway @ K St,False,not_mbta_tod,3503,6,0,7,609.610824986839
858,E Broadway @ K St,False,not_mbta_tod,3493,6,0,6,603.1751886773645
860,E Broadway @ L St,False,not_mbta_tod,3509,6,0,6,629.4868253312683
861,E Broadway @ L St,False,not_mbta_tod,3481,5,0,6,634.3106007383902
2324,E Broadway @ N St,False,not_mbta_tod,2736,5,0,10,635.2587522624598
862,E Broadway @ N St,False,not_mbta_tod,2553,5,0,10,604.0080953990147
863,E Broadway @ O St,False,not_mbta_tod,2186,4,0,10,593.5936980996701
864,E Broadway @ P St,False,not_mbta_tod,1645,3,0,10,590.7440288607388
2501,E Eagle St @ Chelsea St,False,not_mbta_tod,1621,4,0,13,102.58233089139087
865,E Newton St @ Harrison Ave,False,not_mbta_tod,2263,6,3,20,720.5950465748556
2535,E Newton St @ Washington St,False,not_mbta_tod,2824,6,3,25,644.9047024483505
147,EDIC Pier,False,not_mbta_tod,513,0,0,9,914.0787837453785
867,Eagle St @ Lexington St,False,not_mbta_tod,1715,4,0,12,108.17440403881153
78,East 1st St @ M St,False,not_mbta_tod,2484,5,0,8,722.0887684585751
1727,East Berkeley Street,False,not_mbta_tod,1911,10,2,28,690.409042151742
1726,East Berkeley Street,False,not_mbta_tod,2010,11,2,29,686.1184383919281
2262,East Boston 6 New Street Ferry Landing,False,not_mbta_tod,897,2,1,20,1806.268222526392
2651,Eastbound Platform (Tracks 3 & 4),False,not_mbta_tod,2111,3,2,32,691.4379268927379
2488,Economy Garage,False,not_mbta_tod,1305,3,0,14,284.80793287887116
869,Essex St @ Kingston St,False,not_mbta_tod,970,2,2,35,616.2428809302769
2050,Essex and Kingston,False,not_mbta_tod,981,2,2,35,616.7273564668557
870,Fairmont Ave @ Pierce St,False,not_mbta_tod,2134,5,0,1,692.3347384768489
871,Fairmont Ave @ Truman Hwy,False,not_mbta_tod,2068,4,0,2,707.2376374044227
872,Fairmont Ave @ Truman Hwy,False,not_mbta_tod,2055,4,0,2,709.119091753736
873,Fairmont Ave opp Nott St,False,not_mbta_tod,2153,5,0,1,702.9210962393253
2061,Fairmount,False,not_mbta_tod,2104,5,0,2,725.1905160940958
2269,Fairmount,True,rail_station_unspecified,2102,5,0,1,717.2540187841404
109,Fairmount,False,not_mbta_tod,1933,5,0,1,898.5195282127231
2697,Fairmount (Inbound),False,not_mbta_tod,2025,5,0,0,770.9460406227996
2696,Fairmount (Outbound),False,not_mbta_tod,2021,5,0,0,1083.7232868514634
2143,Fan Pier Ferry Terminal,False,not_mbta_tod,191,1,0,16,769.9283455155525
874,Faneuil  @ Bigelow,False,not_mbta_tod,2147,6,0,7,664.4500562461111
875,Faneuil St @ Brackett St,False,not_mbta_tod,2546,6,0,7,710.8280956394146
876,Faneuil St @ Brackett St,False,not_mbta_tod,2573,6,0,7,749.4409715164579
879,Faneuil St @ Brooks St,False,not_mbta_tod,2712,6,0,7,689.7026600028852
877,Faneuil St @ Brooks St,False,not_mbta_tod,2728,6,0,8,692.1974657391119
878,Faneuil St @ Donnybrook Rd,False,not_mbta_tod,2353,10,0,6,681.4893155336672
880,Faneuil St @ Hobart St,False,not_mbta_tod,2338,10,0,6,664.6244232170611
881,Faneuil St @ Oak Square,False,not_mbta_tod,2170,6,0,7,663.5846829590251
882,Faneuil St @ Oakland St,False,not_mbta_tod,2624,12,0,8,662.547917191791
883,Faneuil St opp Bothwell Rd,False,not_mbta_tod,2524,11,0,7,675.0412113058462
884,Faneuil St opp Garfield School,False,not_mbta_tod,2621,11,0,8,673.4558791438167
885,Farragut Rd @ Broadway,False,not_mbta_tod,1264,3,0,10,636.5090101150693
886,Farragut Rd opp E 2nd St,False,not_mbta_tod,1065,3,0,11,740.175205639131
887,Federal St @ Franklin St,False,not_mbta_tod,960,0,0,37,614.7845517787232
59,Fenway,False,not_mbta_tod,624,7,1,6,1023.4113258761936
2251,Fenway,True,light_rail,609,7,1,6,1065.6556078455258
2250,Fenway,False,not_mbta_tod,598,7,1,7,1078.7444725507348
2858,Fenway - (D) Riverside,False,not_mbta_tod,612,7,1,6,1046.7954857188286
2859,Fenway - Park St & North,False,not_mbta_tod,607,7,1,7,1072.5847714121805
2354,Fenwood Road,False,not_mbta_tod,1267,9,6,11,641.0979044129377
2353,Fenwood Road,False,not_mbta_tod,1248,9,6,11,636.710621861273
23,Fenwood Road,True,light_rail,1262,9,6,11,637.4456077886151
2182,Fields Corner,True,rapid_transit,3065,5,0,10,773.7662498884154
37,Fields Corner,False,not_mbta_tod,2968,5,0,9,712.171254542572
2470,Fields Corner,False,not_mbta_tod,3137,4,0,10,726.3638482383847
2562,Fields Corner,False,not_mbta_tod,3128,4,0,10,732.644523519863
2710,Fields Corner (Alewife),False,not_mbta_tod,3086,5,0,10,752.0757151013764
2711,Fields Corner (Ashmont),False,not_mbta_tod,3087,5,0,9,772.4281345828653
3,Fields Corner Sta @ Geneva Ave,False,not_mbta_tod,3172,8,0,9,720.8122165359933
2530,First Ave @ Fifth St,False,not_mbta_tod,1144,2,1,23,720.0128795122749
2523,First Ave @ Ninth St,False,not_mbta_tod,649,1,1,13,740.8827631293036
2529,First Ave @ Ninth St,False,not_mbta_tod,737,1,1,14,753.816465153233
2522,First Ave @ Terry Ring,False,not_mbta_tod,1109,2,1,23,752.675822625831
2311,FlixBus Boston,False,not_mbta_tod,1064,6,2,22,863.487105181883
2310,FlixBus Boston,False,not_mbta_tod,1071,6,2,22,866.0817280537148
2299,Forest Hills,False,not_mbta_tod,1354,4,1,6,644.4139258052757
2301,Forest Hills,True,rail_station_unspecified,1327,4,1,6,635.2257140599842
2300,Forest Hills,False,not_mbta_tod,1260,2,1,6,659.4737513174623
2236,Forest Hills,False,not_mbta_tod,1356,4,1,6,645.2140381130721
2298,Forest Hills,False,not_mbta_tod,1656,5,1,10,837.8881645653637
2297,Forest Hills,False,not_mbta_tod,1662,5,1,10,838.4191434069994
2296,Forest Hills,False,not_mbta_tod,1260,2,1,6,661.4402814809689
27,Forest Hills,True,rapid_transit,1336,4,1,6,644.6938737843597
2785,Forest Hills Station - Lower Busway,False,not_mbta_tod,1321,4,1,6,643.0234167600072
103,Forest Hills Station - Lower Busway,False,not_mbta_tod,1321,4,1,6,634.4221754179504
2786,Forest Hills Station - Lower Busway,False,not_mbta_tod,1321,4,1,6,634.4221754179504
2787,Forest Hills Station - Upper Busway,False,not_mbta_tod,1252,1,1,5,676.3049354588857
2468,Forest Hills Station - Upper Busway,False,not_mbta_tod,1262,2,1,6,675.8403244204753
2467,Forest Hills Station - Upper Busway,False,not_mbta_tod,1263,2,1,6,676.5309599173561
2233,Forest Hills Station - Upper Busway,False,not_mbta_tod,1256,1,1,6,679.9353211085829
2788,Forest Hills Station - Upper Busway,False,not_mbta_tod,1261,1,1,5,676.6219871631495
2272,Four Corners/Geneva,True,rail_station_unspecified,2619,9,0,13,823.9011574076798
2064,Four Corners/Geneva,False,not_mbta_tod,2622,10,0,14,1050.2068544451884
2063,Four Corners/Geneva,False,not_mbta_tod,2566,12,0,13,702.3508996502197
890,Franklin Park Loop @ Zoo entrance,False,not_mbta_tod,1567,7,0,4,749.8727881204494
891,Franklin Park Zoo @ Entrance,False,not_mbta_tod,1631,6,0,4,714.900306664451
892,Franklin St @ Devonshire St,False,not_mbta_tod,1089,0,0,38,610.4626796995285
893,Freeport St @ Morrisey Blvd,False,not_mbta_tod,1917,4,0,7,846.5308541347842
894,Galivan Blvd @ Wilmington St,False,not_mbta_tod,2919,6,0,2,755.9571670072345
895,Gallivan Blvd @ Adams St,False,not_mbta_tod,2718,2,0,5,755.0921065497834
896,Gallivan Blvd @ Arbella Rd,False,not_mbta_tod,3064,5,0,1,784.3711521061994
897,Gallivan Blvd @ Carruth St,False,not_mbta_tod,2704,2,0,4,742.2797269996149
898,Gallivan Blvd @ Frederika St,False,not_mbta_tod,2767,2,0,5,744.1267668455439
899,Gallivan Blvd @ Hallet St,False,not_mbta_tod,1799,3,0,6,682.4968746925296
900,Gallivan Blvd @ Hallet St,False,not_mbta_tod,1884,3,0,6,698.8104286753794
901,Gallivan Blvd @ Huron Circle,False,not_mbta_tod,2607,1,0,4,994.066798539768
902,Gallivan Blvd @ Hutchinson St,False,not_mbta_tod,2569,2,0,3,719.0658283907264
903,Gallivan Blvd @ Kenmere Rd,False,not_mbta_tod,2893,2,0,5,697.976415384228
904,Gallivan Blvd @ Milton Ave,False,not_mbta_tod,3102,5,0,2,753.2929623313067
905,Gallivan Blvd @ Morton St,False,not_mbta_tod,2894,7,0,2,704.9783674388431
906,Gallivan Blvd @ Nevada St,False,not_mbta_tod,3056,4,0,2,757.8509403086199
907,Gallivan Blvd @ Oakridge St,False,not_mbta_tod,3087,5,0,2,756.3500854338629
908,Gallivan Blvd @ Owencroft Rd,False,not_mbta_tod,2951,3,0,1,760.7025375695869
909,Gallivan Blvd @ Pleasant Hill Ave,False,not_mbta_tod,3023,4,0,2,763.1244605070978
910,Gallivan Blvd @ Ross Rd,False,not_mbta_tod,2715,2,0,5,696.3332944898001
911,Gallivan Blvd @ Stone Terr,False,not_mbta_tod,2919,3,0,1,774.8273090597014
912,Gallivan Blvd @ Washington St,False,not_mbta_tod,2959,3,0,2,755.1013167675693
913,Gallivan Blvd @ Woodfield St,False,not_mbta_tod,2527,2,0,5,731.9179004578594
914,Gallivan Blvd @ opp Marsh St,False,not_mbta_tod,2232,2,0,5,743.4060220473009
915,Gallivan Blvd opp Arbella Rd,False,not_mbta_tod,3070,5,0,1,788.7509009520107
916,Gallivan Blvd opp Carruth St,False,not_mbta_tod,2651,3,0,4,737.9986974013932
917,Gallivan Blvd opp Huron Circle,False,not_mbta_tod,2581,1,0,4,992.7124872023409
2477,Gate 4,False,not_mbta_tod,902,4,0,27,756.6412070843729
918,Geneva Ave @ Blue Hill Ave,False,not_mbta_tod,2156,8,0,8,679.3409923320531
919,Geneva Ave @ Bowdoin St,False,not_mbta_tod,2986,7,0,14,844.4451972603007
922,Geneva Ave @ Columbia Rd,False,not_mbta_tod,2381,10,0,13,689.6546171642896
921,Geneva Ave @ Columbia Rd,False,not_mbta_tod,2477,10,0,12,685.8044433214039
923,Geneva Ave @ Dakota St,False,not_mbta_tod,3239,6,0,10,723.5239305830753
920,Geneva Ave @ Everton St,False,not_mbta_tod,2989,7,0,14,995.2588628801823
1310,Geneva Ave @ Four Corners/Geneva Station,False,not_mbta_tod,2628,9,0,13,742.7651294538844
1948,Geneva Ave @ Four Corners/Geneva Station,False,not_mbta_tod,2633,9,0,13,745.7988165108253
